Company,Pattern,Time Frame,Created Date & Time,Open,High,Low,Close,Volume
TCS,5min,Dragonfly Doji,2025-09-04 11:45:00,3250.05,3250.05,3248.0,3250.0,15392.0
TCS,5min,Fishing Window,2025-09-04 11:50:00,3250.2,3253.9,3250.0,3252.95,19642.0
TCS,5min,Three White Soldiers,2025-09-04 12:40:00,3253.05,3261.5,3253.0,3260.3,52250.0
TCS,5min,Hammer,2025-09-04 12:50:00,3264.4,3265.0,3260.0,3263.1,21069.0
TCS,5min,Hammer,2025-09-04 12:55:00,3263.0,3263.2,3256.9,3261.75,42673.0
TCS,5min,Hammer,2025-09-04 14:20:00,3250.6,3250.6,3249.85,3250.45,14839.0
TCS,5min,Hammer,2025-09-04 14:25:00,3250.6,3251.05,3248.0,3250.1,23563.0
TCS,5min,Hammer,2025-09-04 15:25:00,3244.5,3246.0,3226.8,3239.0,120653.0
TCS,5min,Hammer,2025-09-05 10:00:00,3405.9,3406.8,3398.1,3406.8,37681.0
TCS,5min,Hammer,2025-09-05 10:05:00,3406.6,3408.5,3401.7,3408.3,14279.0
